ID,Title,Avg
595813,Barb and Star Go to Vista Del Mar,4.115
596144,An All-Star Tribute to Joni Mitchell,1.341
596566,The Stars Also Die,0.6
596587,Stardust,0.6
597984,The Rock and the Stars,0.84
598222,It's in the Stars,0.6
598505,Falling Star,0.6
598767,Hungry Eagles,0.6
598858,Stardom 7th Anniversary,0.6
598897,Stardom Queen's Fest,0.611
598904,Stardom Dream Slam In Osaka,0.6
598905,Stardom Cinderella Tournament,0.6
599276,Stardom New Years Stars  Tag 3 (Evening Show),1.4
599278,Stardom New Year Stars Day 1,0.901
599279,Stardom New Years Stars  Tag 2,1.4
599866,Stars and Stripes,0.6
600109,A Snail Can Take Down a Starfish,0.6
601241,Lone Star Pioneers,0.6
601405,Turning of the Tide: The Ill-Starred Making of Moontide,0.6
602076,The Star Curtain Tantra,0.6
602134,Starlight: a Musical Movie,0.6
602310,Still Laugh-In: The Stars Celebrate,6.332
602783,RiffTrax Live: Star Raiders,0.6
603204,The Stars at Noon,0.6
603302,It All Started With a Stale Sandwich,0.84
603516,The Brand New Legend of the Stardust Brothers,0.6
604728,Zero Star Hotel,0.6
605108,When You Wish upon a Star,0.6
605223,Alicia Keys: From Start to Stardom,0.6
605786,Frankenpimp's Revenge: The Romeo and Juliet Massacre,0.84
605792,Star of Bethlehem,0.6
606263,How to Become a Star,0.73
606593,The Star on Wuling Mountain,0.6
606651,"Happy Birthday, Bob: 50 Stars Salute Your 50 Years with NBC",0.6
606679,The High Note,17.511
608687,Shaq's All Star Comedy Roast 2: Emmitt Smith,1.558
608930,The Diamond Star,0.6
609332,"Master P. Presents the Hood Stars of Comedy, Vol. 1",0.6
609797,Wandering Stars,4.947
609820,A Hand Sewn Star,0.6
610151,Susan Starr,0.6
611454,Starts Wednesday,0.6
611498,Chuck Berry & Bo Diddley: Rock 'n' Roll All Star Jam,0.6
611652,Stare,1.338
612196,Starcache,0.6
613278,A Star of the Screen,0.626
613298,Bonfires and Stars,0.6
613465,Koravi starcheta,0.6
613714,Phantasy Star Online 2 -ON STAGE-,0.6
615216,Starlight Brigade,1.843
615466,All Together Now,1.681
615533,All Star Week: Parties And Freaks,0.842
616248,Stargazing: Moon and Beyond,0.84
616482,Star Spangled Banner,1.34
617240,Stardust,0.916
617266,Ruling Star,0.6
617773,Western Stars,6.196
618340,Legends In Concert: Ringo Starr,0.6
618997,The Accursed Stare,0.6
619258,A Dance Like Starlight: One Ballerina's Dream,0.6
619374,Old-Timers,1.136
620459,Making Morning Star,1.1
620703,Starman,0.6
620824,Aikatsu Stars! The Movie,1.4
621000,everyday star,0.84
621691,Life History of a Star,0.6
622825,Star: Radiant Love,1.227
623510,The Intimate Stars,0.6
623739,Star Beast,0.6
623995,Stars of Cabaret,0.6
624044,Tyrant Star,0.6
624332,Olympic “Star”,0.6
624371,Star Wars: Galaxy's Edge - Adventure Awaits,1.357
624476,The 100 Funniest Moments of the 20th Century: Favorite Moments of the Stars,0.6
624482,Star Light,1.4
625063,Pataliro! Stardust Program,0.6
625130,Jade: The Reality Star Who Changed Britain,0.84
625535,The Rising Star Kindergarten,0.6
625625,Buzz Lightyear of Star Command - The Emperor's New Throne,0.6
625771,80 Day Obsession: Quick Start Tips,0.6
626271,The Landscapes of Ghibli ~ A Journey to Reach the Starting Point of Directors Isao Takahata and Hayao Miyazaki ~,0.846
627050,Silver Stars on Red Velvet,0.6
627368,Woody Guthrie All-Star Tribute Concert 1970,0.625
627479,Christmas Stars,2.853
627486,Battle of the Christmas Movie Stars,0.711
628037,Variety Stars,0.6
628049,Fist Of Stardom,0.6
628053,Happy Old Year,4.588
628156,Red Eleven: Starry Eyes,1.4
628262,Famous and Fatal,5.782
628625,Dagny - life starts at one hundred,0.6
629268,Hawaiian Starlight,0.6
629875,Symbiotic Earth: How Lynn Margulis rocked the boat and started a scientific revolution,1.737
629985,Christmas Under the Stars,5.054
631307,ODYSSEY: A Star Wars Story,0.6
632851,WWE: Greatest Stars Of The 90's,1.523
632944,The Faceless Star,0.6
633884,How Far The Stars,1.4
633972,Starboy,1.4
634491,Sole Survivor: Interview with Star Brooke Adams,0.6
634589,'Reliance' and 'Shamrock III' Jockeying and Starting in First Race,0.6
635908,A Bright Star at the Stake,0.626
636019,Starman from Heaven,0.6
636608,Melanie C: Northern Star Documentary,0.6
636794,Trzy starty,0.6
636963,Star☆Twinkle Precure: Hoshi no Uta ni Omoi wo Komete,0.953
638615,The City of Stars: A Reporters Visit to the Universal Studios,0.6
638738,The Empire Strikes Door (A Star Wars Mystery),3.347
639414,Dolly Kitty and Those Twinkling Stars,1.4
639513,Starship Girl Yamamoto Yohko,0.6
639696,Greta Garbo: A Lone Star,0.655
641081,Starving Boys,0.6
642190,The Star Maker,1.71
642682,Gold Star,0.6
642873,Whatever Happened to Suzie Star?,0.6
643575,2nd Unit: Invisible Action Stars,0.6
643635,The 6th Annual Sears Soul Train Christmas Starfest,0.842
643644,The A350: Star of the Skies,2.092
643771,An Old Pot,0.6
644096,Starting Point,0.871
644933,Ultraman Kids M7.8 Star of Young Friends,0.6
645070,"T.D. Jakes Presents: Follow The Star""""",0.6
645279,Aikatsu!: Dai Starmiya Ichigo Matsuri Zenyasai!!,0.6
645439,Revue Starlight: Rondo Rondo Rondo,2.145
645440,Revue Starlight: The Movie,0.6
645616,The 7th Annual Soul Train Christmas Starfest,0.6
646652,Stronger Than a Bullet,1.257
646752,Macaroni and Stars,0.6
646990,Transform 20 Extra - Start & Mod Help,0.6
647008,Transform 20 Get Started - Step Safety,0.6
647009,Transform 20 Get Started - Sample Workout,0.6
647010,Transform 20 Get Started - Preview,0.6
647011,Transform 20 Get Started - How To Modify,0.6
647012,Transform 20 Get Started - Get Ready To Transform,0.621
647054,Old Town,0.6
647248,Star Wars: Contract of Evil,0.6
647721,Under the Cold Stars,0.916
648572,Vic the Viking and the Magic Sword,7.186
649119,Strangled Starlets,0.6
649280,False Start,0.6
649790,"Fist of the North Star - TV Compilation 1 - Yuria, Forever... and Farewell Shin!!",1.121
649866,"Fist of the North Star - TV Compilation 2 - Six Sacred Fists of Nanto! Rei, the Star of Justice",0.84
649873,Fist of the North Star - TV Compilation 3 - Legend of the Conqueror of Century's End - Raoh Must Die!,1.09
651489,Star Trap,0.6
651541,THE BLACK MAGES III Darkness and Starlight LIVE,0.6
651847,Star,0.6
652295,A Star Named Sonja,0.6
652480,The Starlight Heist,0.6
652870,WWE Starrcade,1.129
653162,A Star Travels South,1.4
653445,Stardust,0.6
653536,Stab in the Dark: All Stars,0.6
653998,The Stars We Are,0.6
654663,Robot Chicken: Star Wars Trilogy,0.84
655460,Shadow Of The Star,18.379
655835,Crest of the Stars Special Edition,0.871
655970,The All-Star Christmas Show,0.6
656161,Toy Empire: The British Force Behind Star Wars Toys,0.6
656331,The Thief Who Stared at the Thief,0.614
656356,The Starr Sisters,1.4
656580,StarKid Homecoming,4.413
657296,Star Wars Dreams,0.6
657344,Star of Jaipur,0.6
657490,The Rock Star and the Mullahs,0.6
657735,Starmaker,0.6
657993,Starting Up Love,2.944
658019,Norman the Snowman: On a Night of Shooting Stars,0.6
658037,Star and Flower,0.6
658336,The Galaxy Britain Built: The British Force Behind Star Wars,3.314
658490,Kukonlaulusta kukonlauluun,0.6
659076,"PSO"" Series 15th Anniversary Concert ""Sympathy 2015"" Live Memorial""",0.6
659114,The Mythology of Star Wars,0.89
659220,Hibi Rock: Puke Afro and the Pop Star,0.6
659312,Filthy Betrayal: New Start?,0.6
659625,LIVE SYMPATHY 2018 Phantasy Star Series 30th Anniversary,0.614
659894,King of Prism All Stars: Prism Show Best Ten,0.6
660458,Invasion of the Dark Stars,0.6
660650,Starz Inside: Hollywood Goes Gaming,0.6
660906,Star Wars: The World Invasion,0.6
660954,Star Wars: Hoshino,0.6
661119,My Star,1.4
661189,Shine On Sweet Starlet,0.6
661267,Starlight,0.84
661440,Star Académie 2003,0.6
661882,Autumn Star,0.6
662453,AOC: A Star Is Born,0.6
662545,Stare,0.6
662628,StarGeeks,0.6
663520,Worin unsere Stärke besteht,2.628
664898,My Strange Elder Brother,0.6
665098,Lone Star Holy War,0.6
665370,Conquering Fate,0.6
665718,ROH All Star Extravaganza 2,0.6
665830,The Old Master,0.6
666513,Ensemble Stars! On Stage,0.6
666515,Ensemble Stars! On Stage ~Take Your Marks!~,0.6
666517,Ensemble Stars! On Stage ~To the Shining Future~,0.6
666522,Ensemble Stars! On Stage ~Memory of Marionette~,0.6
666523,Ensemble Stars! On Stage ~Judge of Knights~,0.6
666524,Ensemble Stars! On Stage ～Destruction × Road～,0.6
666525,Ensemble Stars! On Stage ~Night of Blossoming Stars~,0.6
666526,Ensemble Stars! On Stage ~Festival~,0.6
666717,Staring at the Sun,0.6
666857,A Star Named Wormwood,1.341
667000,King of Prism: Shiny Seven Stars III - Leo x Yuu x Alexander,0.6
667001,King of Prism: Shiny Seven Stars IV - Louis x Shin x Unknown,0.6
667574,Battle Star Wars,5.564
668178,How to Colonise the Stars,0.6
668707,The Strange But Unknown Star,0.841
669270,Starr Gate to Fleetwood: Open Top Blackpool Tram Ride,0.6
669575,Starview HCT-5808,0.6
669700,Symphony to the Planets: A Star to Call Home,0.6
670988,Count Me the Stars,0.6
671261,Startup Generation,0.6
672184,City Starry Sky,0.6
672296,Staring Pictures,0.6
672966,Video Stars,0.6
673816,The Boy Foretold By the Stars,0.6
674391,Stars,0.6
674476,Udo Lindenberg: Stärker als die Zeit,0.6
674761,Certain Stars,0.6
674763,Distant Star,0.6
674775,Howie Mandel's 5th Annual All-Star Gala,1.4
675274,The Ventures: Stars on Guitars,1.4
675291,Kenobi: A Star Wars Story,1.409
675767,Les Mills Combat - Combat Kick Start,0.6
676149,All-Star Topless Arm Wrestling,1.09
676180,A Tale of a Thousand Stars,0.6
676355,Billion Star Hotel,0.6
676511,Claudette's Star,1.4
681133,"The Sea, The Stars, A Landscape",0.6
681992,Transworld - Starting Point 1,0.6
681994,Transworld - Starting Point 3,0.6
682316,Starship Girl Yamamoto Yohko II,1.091
682677,Transworld - Starting Point 2,0.6
683045,Mahatma Gandhi: 20th Century Prophet,0.6
683088,"Like the Grave of a Stone, Like the Cradle of a Star",0.6
684182,Star Wars: The Force And The Fury,0.6
684957,"Leia Organa - A Princess, A General, A Mentor | Star Wars Galaxy of Adventures",0.6
685016,Press [FIRE] to Start!,0.6
686035,Star Trek: Renegades,1.432
686123,Roadrunner Records: The Making of the All Star Sessions,0.6
686208,The Starfish,0.6
686650,Starian,0.6
686972,Scandinavian Star,1.336
687009,Star Wars: Beyond The Dune Sea,0.6
687312,Night Star,0.6
687813,Stars' War - The Flight of the Wild Geese,0.6
689118,Starry Night: Wheels on Mars,0.6
689250,Thomas Verbogt - I started writing when I was three,1.363
689518,Stella for Star,0.6
689748,"Shiny Stars, Rusty Red",0.6
689930,Mobile Suit Gundam 0083: Stardust Memory Picture Drama - The Mayfly of Space 2,0.6
690208,Star Wars: Path of the Jedi,0.6
690809,Let’s Just Get It Started,0.6
690959,Fist of The North Star: Legend of Heroes,0.6
691016,Star Wars: Origins,0.6
691157,Curse of the Sunset Starlet,0.6
691162,Berg Wars - Minecraft Star Wars Fan Film,1.538
691357,Starting Something,0.841
691537,Rifftrax Live: Starship Troopers,0.6
691680,Every Nigger Is a Star,0.6
691694,Starman,1.205
691739,George Carlin on The Tonight Show Starring Johnny Carson,0.6
691899,Dale Watson And His Lone Stars: For Fans Only Live,0.6
692203,Track Stars,0.6
692216,War of Stars,0.6
692285,Jessica Tandy: Theatre Legend to Screen Star,1.091
692292,Eastwood... A Star,1.091
692469,ROH: Stars of Honor,0.84
693984,The Spark Ignites - A Star Wars Fan Film,0.83
694356,Second Star to the Right and Straight On til Morning,0.6
694398,The Blue Star,0.6
694872,Sailors Without Stars,0.6
694956,The Original Viral Star,1.4
695118,The London Studios: Home of the Stars,0.882
695565,Staring at Socks,0.6
695841,sun moon stars rain,0.6
695926,Starkare än lagen,0.841
695937,Starring: Rosa Furr... and Other Queer Tales,0.6
696937,Shooting Stars,0.6
696973,Deaf Mute Recitation,0.6
697507,Star Wars: Project 4K77,0
698981,If The Edges Start to Hurt,0.6
699670,Ícaro and the Black Stars,0.6
700189,"Hyper Projection Play Haikyuu!!"" The Start of the Giant""",0.6
700313,Magic Star Traveler Volume 1,0.6
700317,The Being Who Fell from the Stars,0.6
700330,Untitled Taika Waititi Star Wars Film,1.434
700448,Star Wars: The Clone Wars - The Nightsisters Trilogy,0.6
700549,I'm Starving,0.6
700835,David Bowie: The Rise And Fall of Ziggy Stardust and the Spiders From Mars,0.6
700850,A Sky Full of Stars,0.6
701534,Vytor: The Starfire Champion,0.6
701628,Evening Star,0.6
701850,Star Cat Fullhouse,0.84
702061,All-Star Christmas,0.6
702440,LEGO Star Wars: The New Yoda Chronicles – Duel of the Skywalkers,0.6
702622,Hello! Project 2005 Winter All-Stars Dairanbu ~A HAPPY NEW POWER! Iida Kaori Sotsugyou Special~,0.6
702993,Are We There Yet? Starring Miles the Goose,0.6
703015,The State's 43rd Annual All-Star Halloween Special,0.92
703879,Starling,0.6
703941,The Hour of the Star,1.335
703971,Fairground in the Stars,0.6
705005,Star Trek's Favorite Moments,0.6
705749,Basilisk Stare,0.6
705805,A New Boy Started Today,0.6
705858,The Star,0.6
705889,Platinum Comedy Series: Roasting Shaquille O'Neal,1.846
705945,Kaoso: A Star Wars Story,0.6
706253,The Star Trek Story,0.6
706347,A Shot or It All Started on Saturday,0.6
706997,Star of the Sea,0.6
707097,StarGirl,0.663
707655,DIIV - Starting Now,0.6
707689,Riccardo that Bounced On to the Stars,0.6
707694,Stardust Over The Town,0.6
707993,The Stars Are Aligned,0.6
708410,Go! Anpanman: The Shining Star's Tear,0.6
708594,In a Time of War,0.691
708608,Stardate Revisited: The Origin of Star Trek - The Next Generation,0.6
708612,Making It So: Continuing Star Trek - The Next Generation,0.6
708689,Resistance Is Futile: Assimilating Star Trek -The Next Generation,0.691
708691,Relativity: The Family Saga of Star Trek - The Next Generation,0.6
708693,Requiem - A Remembrance of Star Trek: The Next Generation,0.6
708695,Beyond the Five Year Mission: The Evolution of Star Trek - The Next Generation,0.667
708698,The Sky's the Limit - The Eclipse of Star Trek: The Next Generation,0.688
709076,L'étoile de Sang,1.09
709168,Starting Now!,0.6
709599,"Operation Blue Line, Starring: Teenage Mutant Ninja Turtles",0.6
709915,Star Of The Circus,0.6
710495,Bucketheads: A Star Wars Story,0.655
710583,Stardust,0.6
710743,Starcrypt,0.6
711465,Children of the Dog Star,0.84
711585,Water Planet,0.966
711755,The Nargun and the Stars,0.6
711773,Starblanket,0.6
711943,Nova Star,0.6
712005,Warm Star,1.132
712190,AWA StarCage 1985,0.6
712347,Timperley Testcard Transmissions: Starring Frank Sidebottom & Little Frank,0.6
712409,Christmas Stars,0.6
712439,Star Wars Resistance: The Escape,0.6
713680,Fresh Starts 4 Stale People,0.6
713695,Star Wars vs. Star Trek: The Rivalry Continues,0.6
714422,Stas Starovojtov: The Solo Concert,0.6
715044,American Rap Stars 2,0.921
715143,The Starfish,0.6
715214,When Does a Banknote Start to Burn ?,0.6
715381,Improv All Stars: Games Night,0.6
715836,Start,0.6
716340,Trash and No Star!,0.6
716921,The Star of Eros,0.6
716936,Franky Five Star,0.6
718433,Star Wars: Episode VIII - The Last Jedi: Anti-Cringe-Cut,2.206
718435,Star Wars: Episode IX - The Rise of Skywalker: Anti-Cringe-Cut,1.514
718494,Star Wars The Clone Wars: The Siege of Mandalore,1.4
718756,Planet X - Dark Red Star on a Collision Course With Earth,0.6
719316,Star,0.6
719816,"Columbia Pictures Cartoons, Vol. 1: Starring Mr. Magoo",0.6
719819,Columbia Pictures cartoons. Vol. 2 : starring Mr. Magoo,0.6
719821,Columbia Pictures Cartoons Vol. 5: Starring Mr. Magoo,0.6
719822,Columbia Pictures Cartoons Vol. 7: Starring Mr. Magoo,0.6
720668,One Star Less in the Sky,0.6
720733,Aliens and Atlantis: Stargates and Hidden Realms,0.6
721246,Space Between Stars,0.6
721334,Star Wars: Episode III - Making the Game,0.6
721391,Musical Star,0.6
721600,Pavel Klushantsev - To the Stars!,0.6
721838,Aola Star,0.6
722092,Model Starship,0.6
722249,The Stars Look Tired,0.858
722511,This Is How It Starts,0.6
722576,Ringo Starr’s Big Birthday Show,5.931
723230,Starless Streams: A Boyle Standalone Film,3.896
723454,A Blank Stare,0.6
723831,My Images Have Started Fucking,0.6
723873,Startup Girls,0.6
723885,The Star of Bethlehem,0.6
724435,Star Wars: The Clone Wars - The Siege of Mandalore,1.792
724825,AGFA MYSTERY MIXTAPE #4: FOLLOW YOUR OWN STAR,2.744
724968,Bad Stars: Chemical Valley,0.6
725353,Jasmine Star,0.6
726152,The Ape Star,1.925
